zeit,zaehlstelle,gesamt
2021-02-22 21:00:00,Hirsch,17
2021-02-22 21:00:00,Kreuther,13
2021-02-22 21:00:00,Margareten,49
2021-02-22 21:00:00,Olympia,15
2021-02-22 22:00:00,Arnulf,0
2021-02-22 22:00:00,Erhardt,46
2021-02-22 22:00:00,Hirsch,11
2021-02-22 22:00:00,Kreuther,1
2021-02-22 22:00:00,Margareten,28
2021-02-22 22:00:00,Olympia,19
2021-02-22 23:00:00,Arnulf,0
2021-02-22 23:00:00,Erhardt,22
2021-02-22 23:00:00,Hirsch,6
2021-02-22 23:00:00,Kreuther,4
2021-02-22 23:00:00,Margareten,12
2021-02-22 23:00:00,Olympia,12
2021-02-23 00:00:00,Arnulf,1
2021-02-23 00:00:00,Erhardt,38
2021-02-23 00:00:00,Hirsch,3
2021-02-23 00:00:00,Kreuther,1
2021-02-23 00:00:00,Margareten,10
2021-02-23 00:00:00,Olympia,9
2021-02-23 01:00:00,Arnulf,0
2021-02-23 01:00:00,Erhardt,6
2021-02-23 01:00:00,Hirsch,0
2021-02-23 01:00:00,Kreuther,0
2021-02-23 01:00:00,Margareten,1
2021-02-23 01:00:00,Olympia,1
2021-02-23 02:00:00,Arnulf,0
2021-02-23 02:00:00,Erhardt,2
2021-02-23 02:00:00,Hirsch,0
2021-02-23 02:00:00,Kreuther,0
2021-02-23 02:00:00,Margareten,2
2021-02-23 02:00:00,Olympia,0
2021-02-23 03:00:00,Arnulf,0
2021-02-23 03:00:00,Erhardt,1
2021-02-23 03:00:00,Hirsch,0
2021-02-23 03:00:00,Kreuther,2
2021-02-23 03:00:00,Margareten,0
2021-02-23 03:00:00,Olympia,0
2021-02-23 04:00:00,Arnulf,0
2021-02-23 04:00:00,Erhardt,1
2021-02-23 04:00:00,Hirsch,0
2021-02-23 04:00:00,Kreuther,2
2021-02-23 04:00:00,Margareten,0
2021-02-23 04:00:00,Olympia,1
2021-02-23 05:00:00,Arnulf,1
2021-02-23 05:00:00,Erhardt,11
2021-02-23 05:00:00,Hirsch,5
2021-02-23 05:00:00,Kreuther,2
2021-02-23 05:00:00,Margareten,5
2021-02-23 05:00:00,Olympia,5
2021-02-23 06:00:00,Arnulf,2
2021-02-23 06:00:00,Erhardt,61
2021-02-23 06:00:00,Hirsch,26
2021-02-23 06:00:00,Kreuther,13
2021-02-23 06:00:00,Margareten,59
2021-02-23 06:00:00,Olympia,15
2021-02-23 07:00:00,Arnulf,1
2021-02-23 07:00:00,Erhardt,230
2021-02-23 07:00:00,Hirsch,110
2021-02-23 07:00:00,Kreuther,32
2021-02-23 07:00:00,Margareten,131
2021-02-23 07:00:00,Olympia,63
2021-02-23 08:00:00,Arnulf,5
2021-02-23 08:00:00,Erhardt,450
2021-02-23 08:00:00,Hirsch,236
2021-02-23 08:00:00,Kreuther,98
2021-02-23 08:00:00,Margareten,308
2021-02-23 08:00:00,Olympia,147
2021-02-23 09:00:00,Arnulf,2
2021-02-23 09:00:00,Erhardt,448
2021-02-23 09:00:00,Hirsch,168
2021-02-23 09:00:00,Kreuther,68
2021-02-23 09:00:00,Margareten,261
2021-02-23 09:00:00,Olympia,100
2021-02-23 10:00:00,Arnulf,3
2021-02-23 10:00:00,Erhardt,210
2021-02-23 10:00:00,Hirsch,59
2021-02-23 10:00:00,Kreuther,35
2021-02-23 10:00:00,Margareten,145
2021-02-23 10:00:00,Olympia,42
2021-02-23 11:00:00,Arnulf,4
2021-02-23 11:00:00,Erhardt,223
2021-02-23 11:00:00,Hirsch,54
2021-02-23 11:00:00,Kreuther,34
2021-02-23 11:00:00,Margareten,151
2021-02-23 11:00:00,Olympia,53
2021-02-23 12:00:00,Arnulf,1
2021-02-23 12:00:00,Erhardt,219
2021-02-23 12:00:00,Hirsch,65
2021-02-23 12:00:00,Kreuther,40
2021-02-23 12:00:00,Margareten,186
2021-02-23 12:00:00,Olympia,70
2021-02-23 13:00:00,Arnulf,2
2021-02-23 13:00:00,Erhardt,330
2021-02-23 13:00:00,Hirsch,74
2021-02-23 13:00:00,Kreuther,49
2021-02-23 13:00:00,Margareten,201
2021-02-23 13:00:00,Olympia,91
2021-02-23 14:00:00,Arnulf,3
2021-02-23 14:00:00,Erhardt,346
2021-02-23 14:00:00,Hirsch,148
2021-02-23 14:00:00,Kreuther,65
2021-02-23 14:00:00,Margareten,238
2021-02-23 14:00:00,Olympia,144
2021-02-23 15:00:00,Arnulf,5
2021-02-23 15:00:00,Erhardt,438
2021-02-23 15:00:00,Hirsch,184
2021-02-23 15:00:00,Kreuther,69
2021-02-23 15:00:00,Margareten,269
2021-02-23 15:00:00,Olympia,177
2021-02-23 16:00:00,Arnulf,0
2021-02-23 16:00:00,Erhardt,485
2021-02-23 16:00:00,Hirsch,173
2021-02-23 16:00:00,Kreuther,102
2021-02-23 16:00:00,Margareten,307
2021-02-23 16:00:00,Olympia,195
2021-02-23 17:00:00,Arnulf,2
2021-02-23 17:00:00,Erhardt,533
2021-02-23 17:00:00,Hirsch,258
2021-02-23 17:00:00,Kreuther,83
2021-02-23 17:00:00,Margareten,327
2021-02-23 17:00:00,Olympia,218
2021-02-23 18:00:00,Arnulf,3
2021-02-23 18:00:00,Erhardt,583
2021-02-23 18:00:00,Hirsch,214
2021-02-23 18:00:00,Kreuther,72
2021-02-23 18:00:00,Margareten,351
2021-02-23 18:00:00,Olympia,217
2021-02-23 19:00:00,Arnulf,0
2021-02-23 19:00:00,Erhardt,354
2021-02-23 19:00:00,Hirsch,123
2021-02-23 19:00:00,Kreuther,33
2021-02-23 19:00:00,Margareten,176
2021-02-23 19:00:00,Olympia,108
2021-02-23 20:00:00,Arnulf,0
2021-02-23 20:00:00,Erhardt,182
2021-02-23 20:00:00,Hirsch,51
2021-02-23 20:00:00,Kreuther,9
2021-02-23 20:00:00,Margareten,108
2021-02-23 20:00:00,Olympia,60
2021-02-23 21:00:00,Arnulf,0
2021-02-23 21:00:00,Erhardt,93
2021-02-23 21:00:00,Hirsch,30
2021-02-23 21:00:00,Kreuther,5
2021-02-23 21:00:00,Margareten,52
2021-02-23 21:00:00,Olympia,19
2021-02-23 22:00:00,Arnulf,0
2021-02-23 22:00:00,Erhardt,53
2021-02-23 22:00:00,Hirsch,17
2021-02-23 22:00:00,Kreuther,11
2021-02-23 22:00:00,Margareten,29
2021-02-23 22:00:00,Olympia,17
2021-02-23 23:00:00,Arnulf,0
2021-02-23 23:00:00,Erhardt,49
2021-02-23 23:00:00,Hirsch,11
2021-02-23 23:00:00,Kreuther,3
2021-02-23 23:00:00,Margareten,24
2021-02-23 23:00:00,Olympia,19
2021-02-24 00:00:00,Arnulf,0
2021-02-24 00:00:00,Erhardt,28
2021-02-24 00:00:00,Hirsch,5
2021-02-24 00:00:00,Kreuther,1
2021-02-24 00:00:00,Margareten,9
2021-02-24 00:00:00,Olympia,7
2021-02-24 01:00:00,Arnulf,0
2021-02-24 01:00:00,Erhardt,4
2021-02-24 01:00:00,Hirsch,1
2021-02-24 01:00:00,Kreuther,1
2021-02-24 01:00:00,Margareten,11
2021-02-24 01:00:00,Olympia,2
2021-02-24 02:00:00,Arnulf,0
2021-02-24 02:00:00,Erhardt,4
2021-02-24 02:00:00,Hirsch,0
2021-02-24 02:00:00,Kreuther,4
2021-02-24 02:00:00,Margareten,1
2021-02-24 02:00:00,Olympia,3
2021-02-24 03:00:00,Arnulf,0
2021-02-24 03:00:00,Erhardt,3
2021-02-24 03:00:00,Hirsch,0
2021-02-24 03:00:00,Kreuther,0
2021-02-24 03:00:00,Margareten,0
2021-02-24 03:00:00,Olympia,0
2021-02-24 04:00:00,Arnulf,0
2021-02-24 04:00:00,Erhardt,0
2021-02-24 04:00:00,Hirsch,0
2021-02-24 04:00:00,Kreuther,1
2021-02-24 04:00:00,Margareten,1
2021-02-24 04:00:00,Olympia,2
2021-02-24 05:00:00,Arnulf,0
2021-02-24 05:00:00,Erhardt,8
2021-02-24 05:00:00,Hirsch,2
2021-02-24 05:00:00,Kreuther,3
2021-02-24 05:00:00,Margareten,6
2021-02-24 05:00:00,Olympia,4
2021-02-24 06:00:00,Arnulf,2
2021-02-24 06:00:00,Erhardt,56
2021-02-24 06:00:00,Hirsch,22
2021-02-24 06:00:00,Kreuther,11
2021-02-24 06:00:00,Margareten,41
2021-02-24 06:00:00,Olympia,18
2021-02-24 07:00:00,Arnulf,1
2021-02-24 07:00:00,Erhardt,246
2021-02-24 07:00:00,Hirsch,114
2021-02-24 07:00:00,Kreuther,45
2021-02-24 07:00:00,Margareten,136
2021-02-24 07:00:00,Olympia,94
2021-02-24 08:00:00,Arnulf,3
2021-02-24 08:00:00,Erhardt,451
2021-02-24 08:00:00,Hirsch,251
2021-02-24 08:00:00,Kreuther,110
2021-02-24 08:00:00,Margareten,363
2021-02-24 08:00:00,Olympia,152
2021-02-24 09:00:00,Arnulf,4
2021-02-24 09:00:00,Erhardt,451
2021-02-24 09:00:00,Hirsch,181
2021-02-24 09:00:00,Kreuther,47
2021-02-24 09:00:00,Margareten,256
2021-02-24 09:00:00,Olympia,90
2021-02-24 10:00:00,Arnulf,2
2021-02-24 10:00:00,Erhardt,238
2021-02-24 10:00:00,Hirsch,70
2021-02-24 10:00:00,Kreuther,29
2021-02-24 10:00:00,Margareten,141
2021-02-24 10:00:00,Olympia,62
2021-02-24 11:00:00,Arnulf,3
2021-02-24 11:00:00,Erhardt,233
2021-02-24 11:00:00,Hirsch,57
2021-02-24 11:00:00,Kreuther,36
2021-02-24 11:00:00,Margareten,156
2021-02-24 11:00:00,Olympia,69
2021-02-24 12:00:00,Arnulf,3
2021-02-24 12:00:00,Erhardt,283
2021-02-24 12:00:00,Hirsch,87
2021-02-24 12:00:00,Kreuther,44
2021-02-24 12:00:00,Margareten,212
2021-02-24 12:00:00,Olympia,88
2021-02-24 13:00:00,Arnulf,1
2021-02-24 13:00:00,Erhardt,368
2021-02-24 13:00:00,Hirsch,130
2021-02-24 13:00:00,Kreuther,60
2021-02-24 13:00:00,Margareten,229
2021-02-24 13:00:00,Olympia,138
2021-02-24 14:00:00,Arnulf,0
2021-02-24 14:00:00,Erhardt,395
2021-02-24 14:00:00,Hirsch,135
2021-02-24 14:00:00,Kreuther,73
2021-02-24 14:00:00,Margareten,271
2021-02-24 14:00:00,Olympia,156
2021-02-24 15:00:00,Arnulf,4
2021-02-24 15:00:00,Erhardt,515
2021-02-24 15:00:00,Hirsch,177
2021-02-24 15:00:00,Kreuther,85
2021-02-24 15:00:00,Margareten,273
2021-02-24 15:00:00,Olympia,186
2021-02-24 16:00:00,Arnulf,6
2021-02-24 16:00:00,Erhardt,510
2021-02-24 16:00:00,Hirsch,183
2021-02-24 16:00:00,Kreuther,77
2021-02-24 16:00:00,Margareten,298
2021-02-24 16:00:00,Olympia,242
2021-02-24 17:00:00,Arnulf,3
2021-02-24 17:00:00,Erhardt,624
2021-02-24 17:00:00,Hirsch,226
2021-02-24 17:00:00,Kreuther,65
2021-02-24 17:00:00,Margareten,394
2021-02-24 17:00:00,Olympia,253
2021-02-24 18:00:00,Arnulf,5
2021-02-24 18:00:00,Erhardt,600
2021-02-24 18:00:00,Hirsch,227
2021-02-24 18:00:00,Kreuther,53
2021-02-24 18:00:00,Margareten,361
2021-02-24 18:00:00,Olympia,240
2021-02-24 19:00:00,Arnulf,3
2021-02-24 19:00:00,Erhardt,442
2021-02-24 19:00:00,Hirsch,139
2021-02-24 19:00:00,Kreuther,35
2021-02-24 19:00:00,Margareten,208
2021-02-24 19:00:00,Olympia,121
2021-02-24 20:00:00,Arnulf,0
2021-02-24 20:00:00,Erhardt,205
2021-02-24 20:00:00,Hirsch,44
2021-02-24 20:00:00,Kreuther,13
2021-02-24 20:00:00,Margareten,104
2021-02-24 20:00:00,Olympia,51
2021-02-24 21:00:00,Arnulf,1
2021-02-24 21:00:00,Erhardt,100
2021-02-24 21:00:00,Hirsch,16
2021-02-24 21:00:00,Kreuther,8
2021-02-24 21:00:00,Margareten,55
2021-02-24 21:00:00,Olympia,26
2021-02-24 22:00:00,Arnulf,1
2021-02-24 22:00:00,Erhardt,93
2021-02-24 22:00:00,Hirsch,10
2021-02-24 22:00:00,Kreuther,4
2021-02-24 22:00:00,Margareten,52
2021-02-24 22:00:00,Olympia,13
2021-02-24 23:00:00,Arnulf,1
2021-02-24 23:00:00,Erhardt,62
2021-02-24 23:00:00,Hirsch,9
2021-02-24 23:00:00,Kreuther,4
2021-02-24 23:00:00,Margareten,16
2021-02-24 23:00:00,Olympia,11
2021-02-25 00:00:00,Arnulf,0
2021-02-25 00:00:00,Erhardt,27
2021-02-25 00:00:00,Hirsch,5
2021-02-25 00:00:00,Kreuther,2
2021-02-25 00:00:00,Margareten,11
2021-02-25 00:00:00,Olympia,8
2021-02-25 01:00:00,Arnulf,0
2021-02-25 01:00:00,Erhardt,20
2021-02-25 01:00:00,Hirsch,2
2021-02-25 01:00:00,Kreuther,0
2021-02-25 01:00:00,Margareten,3
2021-02-25 01:00:00,Olympia,3
2021-02-25 02:00:00,Arnulf,0
2021-02-25 02:00:00,Erhardt,3
2021-02-25 02:00:00,Hirsch,1
2021-02-25 02:00:00,Kreuther,0
2021-02-25 02:00:00,Margareten,1
2021-02-25 02:00:00,Olympia,1
2021-02-25 03:00:00,Arnulf,0
2021-02-25 03:00:00,Erhardt,1
2021-02-25 03:00:00,Hirsch,0
2021-02-25 03:00:00,Kreuther,0
2021-02-25 03:00:00,Margareten,0
2021-02-25 03:00:00,Olympia,0
2021-02-25 04:00:00,Arnulf,0
2021-02-25 04:00:00,Erhardt,2
2021-02-25 04:00:00,Hirsch,1
2021-02-25 04:00:00,Kreuther,2
2021-02-25 04:00:00,Margareten,3
2021-02-25 04:00:00,Olympia,2
2021-02-25 05:00:00,Arnulf,1
2021-02-25 05:00:00,Erhardt,12
2021-02-25 05:00:00,Hirsch,7
2021-02-25 05:00:00,Kreuther,4
2021-02-25 05:00:00,Margareten,6
2021-02-25 05:00:00,Olympia,8
2021-02-25 06:00:00,Arnulf,0
2021-02-25 06:00:00,Erhardt,53
2021-02-25 06:00:00,Hirsch,25
2021-02-25 06:00:00,Kreuther,8
2021-02-25 06:00:00,Margareten,44
2021-02-25 06:00:00,Olympia,12
2021-02-25 07:00:00,Arnulf,2
2021-02-25 07:00:00,Erhardt,253
2021-02-25 07:00:00,Hirsch,121
2021-02-25 07:00:00,Kreuther,42
2021-02-25 07:00:00,Margareten,146
2021-02-25 07:00:00,Olympia,81
2021-02-25 08:00:00,Arnulf,8
2021-02-25 08:00:00,Erhardt,478
2021-02-25 08:00:00,Hirsch,223
2021-02-25 08:00:00,Kreuther,99
2021-02-25 08:00:00,Margareten,332
2021-02-25 08:00:00,Olympia,165
2021-02-25 09:00:00,Arnulf,5
2021-02-25 09:00:00,Erhardt,489
2021-02-25 09:00:00,Hirsch,185
2021-02-25 09:00:00,Kreuther,61
2021-02-25 09:00:00,Margareten,270
2021-02-25 09:00:00,Olympia,106
2021-02-25 10:00:00,Arnulf,1
2021-02-25 10:00:00,Erhardt,254
2021-02-25 10:00:00,Hirsch,78
2021-02-25 10:00:00,Kreuther,38
2021-02-25 10:00:00,Margareten,180
2021-02-25 10:00:00,Olympia,66
2021-02-25 11:00:00,Arnulf,2
2021-02-25 11:00:00,Erhardt,261
2021-02-25 11:00:00,Hirsch,76
2021-02-25 11:00:00,Kreuther,34
2021-02-25 11:00:00,Margareten,150
2021-02-25 11:00:00,Olympia,80
2021-02-25 12:00:00,Arnulf,1
2021-02-25 12:00:00,Erhardt,314
2021-02-25 12:00:00,Hirsch,87
2021-02-25 12:00:00,Kreuther,48
2021-02-25 12:00:00,Margareten,180
2021-02-25 12:00:00,Olympia,115
2021-02-25 13:00:00,Arnulf,2
2021-02-25 13:00:00,Erhardt,381
2021-02-25 13:00:00,Hirsch,132
2021-02-25 13:00:00,Kreuther,59
2021-02-25 13:00:00,Margareten,224
2021-02-25 13:00:00,Olympia,146
2021-02-25 14:00:00,Arnulf,1
2021-02-25 14:00:00,Erhardt,455
2021-02-25 14:00:00,Hirsch,118
2021-02-25 14:00:00,Kreuther,62
2021-02-25 14:00:00,Margareten,267
2021-02-25 14:00:00,Olympia,178
2021-02-25 15:00:00,Arnulf,1
2021-02-25 15:00:00,Erhardt,505
2021-02-25 15:00:00,Hirsch,180
2021-02-25 15:00:00,Kreuther,81
2021-02-25 15:00:00,Margareten,297
2021-02-25 15:00:00,Olympia,227
2021-02-25 16:00:00,Arnulf,1
2021-02-25 16:00:00,Erhardt,626
2021-02-25 16:00:00,Hirsch,222
2021-02-25 16:00:00,Kreuther,102
2021-02-25 16:00:00,Margareten,347
2021-02-25 16:00:00,Olympia,298
2021-02-25 17:00:00,Arnulf,4
2021-02-25 17:00:00,Erhardt,635
2021-02-25 17:00:00,Hirsch,278
2021-02-25 17:00:00,Kreuther,68
2021-02-25 17:00:00,Margareten,382
2021-02-25 17:00:00,Olympia,318
2021-02-25 18:00:00,Arnulf,7
2021-02-25 18:00:00,Erhardt,663
2021-02-25 18:00:00,Hirsch,269
2021-02-25 18:00:00,Kreuther,72
2021-02-25 18:00:00,Margareten,359
2021-02-25 18:00:00,Olympia,309
2021-02-25 19:00:00,Arnulf,2
2021-02-25 19:00:00,Erhardt,448
2021-02-25 19:00:00,Hirsch,115
2021-02-25 19:00:00,Kreuther,23
2021-02-25 19:00:00,Margareten,229
2021-02-25 19:00:00,Olympia,145
2021-02-25 20:00:00,Arnulf,1
2021-02-25 20:00:00,Erhardt,198
2021-02-25 20:00:00,Hirsch,46
2021-02-25 20:00:00,Kreuther,20
2021-02-25 20:00:00,Margareten,127
2021-02-25 20:00:00,Olympia,51
2021-02-25 21:00:00,Arnulf,0
2021-02-25 21:00:00,Erhardt,105
2021-02-25 21:00:00,Hirsch,28
2021-02-25 21:00:00,Kreuther,7
2021-02-25 21:00:00,Margareten,79
2021-02-25 21:00:00,Olympia,29
2021-02-25 22:00:00,Arnulf,0
2021-02-25 22:00:00,Erhardt,80
2021-02-25 22:00:00,Hirsch,15
2021-02-25 22:00:00,Kreuther,7
2021-02-25 22:00:00,Margareten,44
2021-02-25 22:00:00,Olympia,30
2021-02-25 23:00:00,Arnulf,0
2021-02-25 23:00:00,Erhardt,65
2021-02-25 23:00:00,Hirsch,7
2021-02-25 23:00:00,Kreuther,2
2021-02-25 23:00:00,Margareten,29
2021-02-25 23:00:00,Olympia,12
2021-02-26 00:00:00,Arnulf,0
2021-02-26 00:00:00,Erhardt,37
2021-02-26 00:00:00,Hirsch,5
2021-02-26 00:00:00,Kreuther,3
2021-02-26 00:00:00,Margareten,21
2021-02-26 00:00:00,Olympia,12
2021-02-26 01:00:00,Arnulf,0
2021-02-26 01:00:00,Erhardt,14
2021-02-26 01:00:00,Hirsch,2
2021-02-26 01:00:00,Kreuther,0
2021-02-26 01:00:00,Margareten,9
2021-02-26 01:00:00,Olympia,4
2021-02-26 02:00:00,Arnulf,0
2021-02-26 02:00:00,Erhardt,7
2021-02-26 02:00:00,Hirsch,2
2021-02-26 02:00:00,Kreuther,1
2021-02-26 02:00:00,Margareten,0
2021-02-26 02:00:00,Olympia,2
2021-02-26 03:00:00,Arnulf,1
2021-02-26 03:00:00,Erhardt,0
2021-02-26 03:00:00,Hirsch,0
2021-02-26 03:00:00,Kreuther,1
2021-02-26 03:00:00,Margareten,4
2021-02-26 03:00:00,Olympia,1
2021-02-26 04:00:00,Arnulf,0
2021-02-26 04:00:00,Erhardt,1
2021-02-26 04:00:00,Hirsch,1
2021-02-26 04:00:00,Kreuther,1
2021-02-26 04:00:00,Margareten,2
2021-02-26 04:00:00,Olympia,4
2021-02-26 05:00:00,Arnulf,0
2021-02-26 05:00:00,Erhardt,10
2021-02-26 05:00:00,Hirsch,6
2021-02-26 05:00:00,Kreuther,6
2021-02-26 05:00:00,Margareten,5
2021-02-26 05:00:00,Olympia,2
2021-02-26 06:00:00,Arnulf,1
2021-02-26 06:00:00,Erhardt,51
2021-02-26 06:00:00,Hirsch,23
2021-02-26 06:00:00,Kreuther,9
2021-02-26 06:00:00,Margareten,38
2021-02-26 06:00:00,Olympia,17
2021-02-26 07:00:00,Arnulf,2
2021-02-26 07:00:00,Erhardt,190
2021-02-26 07:00:00,Hirsch,98
2021-02-26 07:00:00,Kreuther,35
2021-02-26 07:00:00,Margareten,120
2021-02-26 07:00:00,Olympia,72
2021-02-26 08:00:00,Arnulf,6
2021-02-26 08:00:00,Erhardt,384
2021-02-26 08:00:00,Hirsch,207
2021-02-26 08:00:00,Kreuther,110
2021-02-26 08:00:00,Margareten,302
2021-02-26 08:00:00,Olympia,117
2021-02-26 09:00:00,Arnulf,4
2021-02-26 09:00:00,Erhardt,400
2021-02-26 09:00:00,Hirsch,142
2021-02-26 09:00:00,Kreuther,66
2021-02-26 09:00:00,Margareten,251
2021-02-26 09:00:00,Olympia,100
2021-02-26 10:00:00,Arnulf,3
2021-02-26 10:00:00,Erhardt,238
2021-02-26 10:00:00,Hirsch,73
2021-02-26 10:00:00,Kreuther,37
2021-02-26 10:00:00,Margareten,156
2021-02-26 10:00:00,Olympia,65
2021-02-26 11:00:00,Arnulf,1
2021-02-26 11:00:00,Erhardt,267
2021-02-26 11:00:00,Hirsch,69
2021-02-26 11:00:00,Kreuther,48
2021-02-26 11:00:00,Margareten,156
2021-02-26 11:00:00,Olympia,77
2021-02-26 12:00:00,Arnulf,6
2021-02-26 12:00:00,Erhardt,326
2021-02-26 12:00:00,Hirsch,101
2021-02-26 12:00:00,Kreuther,51
2021-02-26 12:00:00,Margareten,203
2021-02-26 12:00:00,Olympia,107
2021-02-26 13:00:00,Arnulf,1
2021-02-26 13:00:00,Erhardt,424
2021-02-26 13:00:00,Hirsch,121
2021-02-26 13:00:00,Kreuther,65
2021-02-26 13:00:00,Margareten,277
2021-02-26 13:00:00,Olympia,152
2021-02-26 14:00:00,Arnulf,3
2021-02-26 14:00:00,Erhardt,504
2021-02-26 14:00:00,Hirsch,150
2021-02-26 14:00:00,Kreuther,94
2021-02-26 14:00:00,Margareten,273
2021-02-26 14:00:00,Olympia,186
2021-02-26 15:00:00,Arnulf,2
2021-02-26 15:00:00,Erhardt,588
2021-02-26 15:00:00,Hirsch,214
2021-02-26 15:00:00,Kreuther,73
2021-02-26 15:00:00,Margareten,353
2021-02-26 15:00:00,Olympia,244
2021-02-26 16:00:00,Arnulf,6
2021-02-26 16:00:00,Erhardt,588
2021-02-26 16:00:00,Hirsch,234
2021-02-26 16:00:00,Kreuther,75
2021-02-26 16:00:00,Margareten,346
2021-02-26 16:00:00,Olympia,272
2021-02-26 17:00:00,Arnulf,5
2021-02-26 17:00:00,Erhardt,569
2021-02-26 17:00:00,Hirsch,243
2021-02-26 17:00:00,Kreuther,60
2021-02-26 17:00:00,Margareten,369
2021-02-26 17:00:00,Olympia,292
2021-02-26 18:00:00,Arnulf,3
2021-02-26 18:00:00,Erhardt,508
2021-02-26 18:00:00,Hirsch,155
2021-02-26 18:00:00,Kreuther,56
2021-02-26 18:00:00,Margareten,295
2021-02-26 18:00:00,Olympia,227
2021-02-26 19:00:00,Arnulf,2
2021-02-26 19:00:00,Erhardt,379
2021-02-26 19:00:00,Hirsch,100
2021-02-26 19:00:00,Kreuther,23
2021-02-26 19:00:00,Margareten,191
2021-02-26 19:00:00,Olympia,118
2021-02-26 20:00:00,Arnulf,2
2021-02-26 20:00:00,Erhardt,193
2021-02-26 20:00:00,Hirsch,36
2021-02-26 20:00:00,Kreuther,11
2021-02-26 20:00:00,Margareten,139
2021-02-26 20:00:00,Olympia,76
2021-02-26 21:00:00,Arnulf,0
2021-02-26 21:00:00,Erhardt,103
2021-02-26 21:00:00,Hirsch,24
2021-02-26 21:00:00,Kreuther,1
2021-02-26 21:00:00,Margareten,70
2021-02-26 21:00:00,Olympia,31
2021-02-26 22:00:00,Arnulf,0
2021-02-26 22:00:00,Erhardt,75
2021-02-26 22:00:00,Hirsch,8
2021-02-26 22:00:00,Kreuther,3
2021-02-26 22:00:00,Margareten,35
2021-02-26 22:00:00,Olympia,10
2021-02-26 23:00:00,Arnulf,0
2021-02-26 23:00:00,Erhardt,36
2021-02-26 23:00:00,Hirsch,5
2021-02-26 23:00:00,Kreuther,3
2021-02-26 23:00:00,Margareten,27
2021-02-26 23:00:00,Olympia,11
2021-02-27 00:00:00,Arnulf,0
2021-02-27 00:00:00,Erhardt,31
2021-02-27 00:00:00,Hirsch,3
2021-02-27 00:00:00,Kreuther,5
2021-02-27 00:00:00,Margareten,19
2021-02-27 00:00:00,Olympia,10
2021-02-27 01:00:00,Arnulf,0
2021-02-27 01:00:00,Erhardt,31
2021-02-27 01:00:00,Hirsch,2
2021-02-27 01:00:00,Kreuther,2
2021-02-27 01:00:00,Margareten,17
2021-02-27 01:00:00,Olympia,5
2021-02-27 02:00:00,Arnulf,0
2021-02-27 02:00:00,Erhardt,9
2021-02-27 02:00:00,Hirsch,1
2021-02-27 02:00:00,Kreuther,0
2021-02-27 02:00:00,Margareten,8
2021-02-27 02:00:00,Olympia,3
2021-02-27 03:00:00,Arnulf,0
2021-02-27 03:00:00,Erhardt,10
2021-02-27 03:00:00,Hirsch,2
2021-02-27 03:00:00,Kreuther,0
2021-02-27 03:00:00,Margareten,1
2021-02-27 03:00:00,Olympia,2
2021-02-27 04:00:00,Arnulf,0
2021-02-27 04:00:00,Erhardt,2
2021-02-27 04:00:00,Hirsch,0
2021-02-27 04:00:00,Kreuther,0
2021-02-27 04:00:00,Margareten,3
2021-02-27 04:00:00,Olympia,6
2021-02-27 05:00:00,Arnulf,0
2021-02-27 05:00:00,Erhardt,4
2021-02-27 05:00:00,Hirsch,2
2021-02-27 05:00:00,Kreuther,0
2021-02-27 05:00:00,Margareten,7
2021-02-27 05:00:00,Olympia,0
2021-02-27 06:00:00,Arnulf,0
2021-02-27 06:00:00,Erhardt,11
2021-02-27 06:00:00,Hirsch,4
2021-02-27 06:00:00,Kreuther,1
2021-02-27 06:00:00,Margareten,7
2021-02-27 06:00:00,Olympia,3
2021-02-27 07:00:00,Arnulf,0
2021-02-27 07:00:00,Erhardt,23
2021-02-27 07:00:00,Hirsch,6
2021-02-27 07:00:00,Kreuther,7
2021-02-27 07:00:00,Margareten,17
2021-02-27 07:00:00,Olympia,10
2021-02-27 08:00:00,Arnulf,0
2021-02-27 08:00:00,Erhardt,36
2021-02-27 08:00:00,Hirsch,11
2021-02-27 08:00:00,Kreuther,7
2021-02-27 08:00:00,Margareten,55
2021-02-27 08:00:00,Olympia,17
2021-02-27 09:00:00,Arnulf,1
2021-02-27 09:00:00,Erhardt,82
2021-02-27 09:00:00,Hirsch,19
2021-02-27 09:00:00,Kreuther,20
2021-02-27 09:00:00,Margareten,126
2021-02-27 09:00:00,Olympia,26
2021-02-27 10:00:00,Arnulf,0
2021-02-27 10:00:00,Erhardt,154
2021-02-27 10:00:00,Hirsch,17
2021-02-27 10:00:00,Kreuther,25
2021-02-27 10:00:00,Margareten,121
2021-02-27 10:00:00,Olympia,43
2021-02-27 11:00:00,Arnulf,2
2021-02-27 11:00:00,Erhardt,199
2021-02-27 11:00:00,Hirsch,55
2021-02-27 11:00:00,Kreuther,21
2021-02-27 11:00:00,Margareten,229
2021-02-27 11:00:00,Olympia,73
2021-02-27 12:00:00,Arnulf,1
2021-02-27 12:00:00,Erhardt,290
2021-02-27 12:00:00,Hirsch,71
2021-02-27 12:00:00,Kreuther,26
2021-02-27 12:00:00,Margareten,208
2021-02-27 12:00:00,Olympia,73
2021-02-27 13:00:00,Arnulf,0
2021-02-27 13:00:00,Erhardt,285
2021-02-27 13:00:00,Hirsch,88
2021-02-27 13:00:00,Kreuther,45
2021-02-27 13:00:00,Margareten,231
2021-02-27 13:00:00,Olympia,132
